provider_id,hospital_name,street_address,po_box,city,state,zip_code,county,fips,rural_urban,total_general_bed_count,total_general_annual_occupancy_rate,total_general_number_of_empty_beds,intensive_care_bed_count,intensive_care_annual_occupancy_rate,intensive_care_number_of_empty_beds,total_population,population_60_or_older,percent_of_population_60_or_older
330354,ROSWELL PARK CANCER INSTITUTE,666 CARLTON STREET,,BUFFALO,NY,14263,ERIE,36029,urban,133.0,84.18,21.0,16.0,53.9,7.0,919866,220731,24.0
110054,FLOYD MEDICAL CENTER,TURNER MCCALL BLVD,233,ROME,GA,30162,FLOYD,13115,urban,227.0,84.15,35.0,26.0,80.74,5.0,96824,21576,22.28
180067,UNIVERSITY HOSPITAL,800 ROSE STREET,,LEXINGTON,KY,40536-,FAYETTE,21067,urban,901.0,84.1,143.0,146.0,81.37,27.0,318734,57191,17.94
050093,ST. AGNES MEDICAL CENTER,1303 E. HERNDON AVENUE,,FRESNO,CA,93720,FRESNO,06019,urban,385.0,84.06,61.0,27.0,79.52,5.0,978130,161761,16.54
310092,HELENE FULD MEDICAL CENTER,750 BRUNSWICK AVENUE,,TRENTON,NJ,08638,MERCER,34021,urban,134.0,84.02,21.0,32.0,60.58,12.0,368762,75618,20.51
050454,UCSF MEDICAL CENTER,505 PARNASSUS,,SAN FRANCISCO,CA,94143-0824,SAN FRANCISCO,06075,urban,784.0,84.01,125.0,113.0,65.08,39.0,870044,182262,20.95
110177,DOCTORS HOSPITAL OF AUGUSTA,3651 WHEELER ROAD,,AUGUSTA,GA,30909-,RICHMOND,13245,urban,260.0,83.97,41.0,24.0,77.0,5.0,201463,39305,19.51
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,,EDINBURG,TX,78539-,HIDALGO,48215,urban,394.0,83.9,63.0,58.0,76.84,13.0,849389,123300,14.52
050488,EDEN MEDICAL CENTER,20103 LAKE CHABOT RD,,CASTRO VALLEY,CA,94546-,ALAMEDA,06001,urban,131.0,83.83,21.0,24.0,78.29,5.0,1643700,309018,18.8
250001,UNIVERSITY OF MISSISSIPPI MEDICAL,2500 NORTH STATE STREET,,JACKSON,MS,39216,HINDS,28049,urban,698.0,83.82,112.0,20.0,95.37,0.0,241774,45489,18.81
310015,MORRISTOWN MEDICAL CENTER,100 MADISON AVE,,MORRISTOWN,NJ,07960-6136,MORRIS,34027,urban,614.0,83.77,99.0,44.0,87.62,5.0,494383,113138,22.88
030036,CHANDLER REGIONAL MEDICAL CENTER,475 SOUTH DOBSON ROAD,,CHANDLER,AZ,85224,MARICOPA,04013,urban,338.0,83.74,54.0,49.0,72.06,13.0,4253913,844570,19.85
280013,THE NEBRASKA MEDICAL CENTER,989200 NEBRASKA MEDICAL CENTER,,OMAHA,NE,68198-9200,DOUGLAS,31055,urban,548.0,83.7,89.0,61.0,77.24,13.0,554992,98436,17.74
490063,INOVA FAIRFAX HOSPITAL,3300 GALLOWS ROAD,,FALLS CHURCH,VA,22042-3307,FAIRFAX,51059,urban,803.0,83.69,130.0,106.0,63.86,38.0,1143529,211349,18.48
490113,SENTARA NORTHERN VIRGINIA MED CTR,2300 OPITZ BOULEVARD,,WOODBRIDGE,VA,22191,PRINCE WILLIAM,51153,urban,147.0,83.6,24.0,16.0,67.33,5.0,456749,63196,13.84
450424,SAN JACINTO METHODIST HOSPITAL,4401 GARTH ROAD,,BAYTOWN,TX,77521-,HARRIS,48201,urban,190.0,83.58,31.0,24.0,75.46,5.0,4602523,680268,14.78
100110,OSCEOLA REGIONAL MEDICAL CENTER,700 WEST OAK STREET,,KISSIMMEE,FL,34741,OSCEOLA,12097,urban,348.0,83.56,57.0,52.0,68.56,16.0,338619,60783,17.95
040016,UAMS MEDICAL CENTRER,4301 WEST MARKHAM,,LITTLE ROCK,AR,72205,PULASKI,05119,urban,498.0,83.55,81.0,28.0,87.8,3.0,393463,81473,20.71
450135,TX HLTH HARRIS METHODIST HOSPITAL,1301 PENNSYLVANIA AVENUE,,FORT WORTH,TX,76104,TARRANT,48439,urban,661.0,83.4,109.0,22.0,86.21,3.0,2019977,320578,15.87
520177,FROEDTERT MEM. LUTHERAN HOSPT.,9200 WEST WISCONSIN AVENUE,,MILWAUKEE,WI,53226,MILWAUKEE,55079,urban,578.0,83.37,96.0,106.0,69.71,32.0,954209,178070,18.66
330222,SARATOGA HOSPITAL,211 CHURCH ST,,SARATOGA SPRINGS,NY,12866,SARATOGA,36091,urban,171.0,83.35,28.0,,,,227377,53857,23.69
450097,BAYSHORE MEDICAL CENTER,4000 SPENCER HIGHWAY,,PASADENA,TX,77504-,HARRIS,48201,urban,217.0,83.32,36.0,24.0,92.35,1.0,4602523,680268,14.78
670031,ST. LUKES PATIENTS MEDICAL CENTER,4600 EAST SAM HOUSTON PARKWAY SOUTH,,PASADENA,TX,77505,HARRIS,48201,urban,61.0,83.31,10.0,8.0,76.1,1.0,4602523,680268,14.78
100051,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DRIVE,,CLERMONT,FL,34711,LAKE,12069,urban,140.0,83.31,23.0,16.0,46.76,8.0,335362,111476,33.24
030119,MERCY GILBERT MEDICAL CENTER,3555 S. VAL VISTA DRIVE,,GILBERT,AZ,85296,MARICOPA,04013,urban,198.0,83.19,33.0,24.0,74.52,6.0,4253913,844570,19.85
100246,LAWNWOOD REGIONAL MEDICAL CENTER,1700 SOUTH 23RD STREET,188,FT. PIERCE,FL,34950-,ST. LUCIE,12111,urban,301.0,83.19,50.0,36.0,95.09,1.0,305591,90902,29.75
260216,ST. LUKES EAST - LEES SUMMIT,100 N.E. ST. LUKES BOULEVARD,,LEES SUMMIT,MO,64086,JACKSON,29095,urban,184.0,83.12,31.0,16.0,78.85,3.0,692003,140364,20.28
360003,UNIVER.OF CINCINNATI MED CENTER LLC,234 GOODMAN STREET,,CINCINNATI,OH,45219-,HAMILTON,39061,urban,501.0,83.12,84.0,,,,812037,172217,21.21
360230,HILLCREST HOSPITAL,6780 MAYFIELD ROAD,,MAYFIELD HEIGHTS,OH,44124-,CUYAHOGA,39035,urban,385.0,83.11,65.0,23.0,78.5,4.0,1253783,303138,24.18
050228,ZUCKERBERG SAN FRANCISCO GENERAL,1001 POTRERO AVENUE,,SAN FRANCISCO,CA,94110-,SAN FRANCISCO,06075,urban,284.0,83.1,47.0,58.0,50.33,28.0,870044,182262,20.95
230020,BEAUMONT HOSPITAL - DEARBORN,18101 OAKWOOD BLVD,2500,DEARBORN,MI,48124,WAYNE,26163,urban,567.0,83.08,95.0,17.0,71.07,4.0,1761382,369772,20.99
210049,UPPER CHESAPEAKE MEDICAL CENTER,520 UPPER CHESAPEAKE DR,STE 405,BEL AIR,MD,21014,HARFORD,24025,urban,149.0,83.04,25.0,14.0,68.47,4.0,251025,55517,22.12
500021,ST CLARE HOSPITAL,11315 BRIDGEPORT WAY SW,,LAKEWOOD,WA,98499-,PIERCE,53053,urban,106.0,83.02,17.0,31.0,56.35,13.0,859840,163682,19.04
330241,UNIVERSITY HOSPITAL AT SYRACUSE,750 E. ADAMS STREET,,SYRACUSE,NY,13210,ONONDAGA,36067,urban,536.0,83.01,91.0,65.0,100.0,0.0,464242,105371,22.7
390114,UPMC MAGEE-WOMENS HOSPITAL,300 HALKET ST,,PITTSBURGH,PA,15213-3180,ALLEGHENY,42003,urban,303.0,82.98,51.0,18.0,53.62,8.0,1225561,308939,25.21
150149,DEACONESS WOMENS HOSPITAL,4199 GATEWAY BLVD,,NEWBURGH,IN,47630-,WARRICK,18173,urban,74.0,82.94,12.0,24.0,82.85,4.0,61928,14318,23.12
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E. PRESIDENT GEORGE BUSH HWY,,RICHARDSON,TX,75082,DALLAS,48113,urban,172.0,82.94,29.0,25.0,91.24,2.0,2586552,390214,15.09
340141,NEW HANOVER REGIONAL MEDICAL CENTER,2131 S. 17TH ST,9000,WILMINGTON,NC,28402,NEW HANOVER,37129,urban,621.0,82.89,106.0,28.0,107.24,-3.0,224231,51344,22.9
390090,WESTERN PENNSYLVANIA HOSPITAL,4800 FRIENDSHIP AVENUE,,PITTSBURGH,PA,15224-,ALLEGHENY,42003,urban,248.0,82.88,42.0,34.0,59.94,13.0,1225561,308939,25.21
290041,SUMMERLIN HOSPITAL MEDICAL CENTER,657 TOWN CENTER DRIVE,,LAS VEGAS,NV,89114,LAS VEGAS,32003,urban,370.0,82.85,63.0,59.0,84.83,8.0,2141574,421842,19.7
440104,ERLANGER MEDICAL CENTER,975 EAST THIRD STREET,,CHATTANOOGA,TN,37403-,HAMILTON,47065,urban,674.0,82.8,115.0,84.0,85.38,12.0,357546,84446,23.62
370093,OU MEDICAL CENTER,1200 EVERTT DRIVE,,OKLAHOMA CITY,OK,73104,OKLAHOMA,40109,urban,699.0,82.77,120.0,114.0,84.97,17.0,782051,144508,18.48
110229,PIEDMONT NEWNAN HOSPITAL INC.,745 POPLAR ROAD,,NEWNAN,GA,30265-1210,COWETA,13077,urban,150.0,82.74,25.0,18.0,67.02,5.0,140516,26648,18.96
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DR,,ABERDEEN,WA,98520-,GRAYS HARBOR,53027,rural,49.0,82.73,8.0,8.0,52.64,3.0,71967,20198,28.07
500014,PROV REGL MED CENTER EVERETT,1321 COLBY AVENUE,PO BOX,EVERETT,WA,98201,SNOHOMISH,53061,urban,495.0,82.69,85.0,49.0,74.87,12.0,786620,149618,19.02
230269,WILLIAM BEAUMONT HOSPITAL - TROY,44201 DEQUINDRE,,TROY,MI,48098-1198,OAKLAND,26125,urban,495.0,82.65,85.0,56.0,63.49,20.0,1250843,282865,22.61
340002,MISSION HOSPITAL  INC,506 BILTMORE AVENUE,,ASHEVILLE,NC,28801,BUNCOMBE,37021,urban,665.0,82.59,115.0,146.0,80.56,28.0,254474,66550,26.15
330219,ERIE COUNTY MEDICAL CENTER,462 GRIDER ST.,,BUFFALO,NY,14215,ERIE,36029,urban,339.0,82.57,59.0,30.0,94.76,1.0,919866,220731,24.0
160058,UNIVERSITY OF IOWA HOSP & CLINICS,200 HAWKINS DRIVE,,IOWA CITY,IA,52242-1009,JOHNSON,19103,urban,715.0,82.53,125.0,,,,147001,23065,15.69
330198,SOUTH NASSAU COMMUNITIES HOSPITAL,ONE HEALTHY WAY,,OCEANSIDE,NY,11572,NASSAU,36059,urban,351.0,82.51,61.0,10.0,87.15,1.0,1356564,322495,23.77
330126,ORANGE REGIONAL MEDICAL CENTER,707 EAST MAIN STREET,,MIDDLETOWN,NY,10940,ORANGE,36071,urban,329.0,82.48,57.0,40.0,42.46,23.0,378227,72504,19.17
010144,SPRINGHILL MEMORIAL HOSPITAL,3719 DAUPHIN STREET,,MOBILE,AL,36608,MOBILE,01097,urban,198.0,82.36,34.0,20.0,92.34,1.0,414659,90146,21.74
210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,,GERMANTOWN,MD,20876,MONTGOMERY,24031,urban,73.0,82.35,12.0,8.0,77.6,1.0,1040133,214848,20.66
330128,ELMHURST HOSPITAL CENTER,79-01 BROADWAY,,ELMHURST,NY,11373,QUEENS,36081,urban,358.0,82.3,63.0,20.0,32.82,13.0,2298513,478116,20.8
300012,ELLIOT HOSPITAL,1 ELLIOT WAY,,MANCHESTER,NH,03103-,HILLSBOROUGH,33011,urban,199.0,82.2,35.0,16.0,52.55,7.0,411087,87971,21.4
450651,MEDICAL CITY PLANO,3901 WEST 15TH STREET,,PLANO,TX,75075,COLLIN,48085,urban,441.0,82.19,78.0,,,,944350,143728,15.22
330246,ST CHARLES HOSPITAL,200 BELLE TERRE ROAD,,PORT JEFFERESON,NY,11777,SUFFOLK,36103,urban,167.0,82.17,29.0,16.0,78.92,3.0,1487901,335142,22.52
220060,BETH ISRAEL DEACONESS - PLYMOUTH,275 SANDWICH STREET,,PLYMOUTH,MA,02360,PLYMOUTH,25023,urban,145.0,82.14,25.0,13.0,38.55,7.0,512135,123698,24.15
010100,THOMAS HOSPITAL,750 MORPHY AVE,929,FAIRHOPE,AL,36532-,BALDWIN,01003,urban,129.0,82.1,23.0,10.0,77.75,2.0,208107,55516,26.68
210004,HOLY CROSS HOSPITAL,1500 FOREST GLEN ROAD,,SILVER SPRING,MD,20910,MONTGOMERY,24031,urban,441.0,82.09,78.0,46.0,83.09,7.0,1040133,214848,20.66
100226,ORANGE PARK MEDICAL CENTER,2001 KINGSLEY AVENUE,,ORANGE PARK,FL,32073-,CLAY,12019,urban,273.0,82.05,49.0,28.0,81.9,5.0,207291,43305,20.89
440006,SKYLINE MEDICAL CENTER,3441 DICKERSON PIKE,,NASHVILLE,TN,37207,DAVIDSON,47037,urban,298.0,82.03,53.0,45.0,79.17,9.0,684017,116251,17.0
260180,CHRISTIAN HOSPITAL NORTHEAST,11133 DUNN ROAD,,ST. LOUIS,MO,63136-,ST. LOUIS,29189,urban,205.0,82.02,36.0,18.0,84.9,2.0,998684,240193,24.05
210008,MERCY MEDICAL CENTER,301 ST PAUL PL,,BALTIMORE,MD,21202,BALTIMORE CITY,24510,urban,200.0,82.01,35.0,22.0,49.8,11.0,614700,117938,19.19
440125,FORT SANDERS REGIONAL MEDICAL CENTER,1901 CLINCH AVE,,KNOXVILLE,TN,37916-2307,KNOX,47093,urban,280.0,81.93,50.0,45.0,91.6,3.0,456185,96591,21.17
060119,MEDICAL CENTER OF THE ROCKIES,2500 ROCKY MOUNTAIN AVENUE,,LOVELAND,CO,80538,LARIMER,08069,urban,174.0,81.9,31.0,20.0,85.67,2.0,338161,70411,20.82
100128,TAMPA GENERAL HOSPITAL,1 TAMPA GENERAL CIRCLE,,TAMPA,FL,33606-3508,HILLSBOROUGH,12057,urban,920.0,81.9,166.0,77.0,98.89,0.0,1378883,267324,19.39
010033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,,BIRMINGHAM,AL,35233,JEFFERSON,01073,urban,1061.0,81.9,192.0,37.0,88.94,4.0,659892,141424,21.43
330304,WHITE PLAINS HOSPITAL,41 EAST POST ROAD,,WHITE PLAINS,NY,10601,WESTCHESTER,36119,urban,292.0,81.85,52.0,8.0,77.64,1.0,968815,218649,22.57
360247,PARKSIDE BEHAVIORAL HEALTHCARE,349 OLDE RIDENOUR ROAD,,GAHANNA,OH,43230,FRANKLIN,39049,urban,50.0,81.84,9.0,,,,1275333,213918,16.77
050348,UCI MEDICAL CENTER,101 THE CITY DRIVE SOUTH,,ORANGE,CA,92868,ORANGE,06059,urban,352.0,81.8,64.0,50.0,85.46,7.0,3164182,617142,19.5
010104,GRANDVIEW MEDICAL CENTER,800 MONTCLAIR ROAD,,BIRMINGHAM,AL,35213,JEFFERSON,01073,urban,353.0,81.75,64.0,72.0,89.53,7.0,659892,141424,21.43
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,,WEST COLUMBIA,SC,29169,LEXINGTON,45063,urban,436.0,81.74,79.0,21.0,66.55,7.0,286316,61752,21.57
410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,,PROVIDENCE,RI,02906,PROVIDENCE,44007,urban,247.0,81.73,45.0,36.0,82.36,6.0,634533,131509,20.73
340183,PRESBYTERIAN HOSPITAL HUNTERSVILLE,10030 GILEAD ROAD,,HUNTERSVILLE,NC,28078,MECKLENBURG,37119,urban,93.0,81.6,17.0,6.0,80.32,1.0,1054314,163714,15.53
500129,TACOMA GENERAL ALLENMORE HOSPITAL,315 SOUTH MLK JR. WAY,5299,TACOMA,WA,98415-0299,PIERCE,53053,urban,361.0,81.58,66.0,48.0,70.61,14.0,859840,163682,19.04
300001,CONCORD HOSPITAL  INC.,250 PLEASANT STREET,,CONCORD,NH,03301,MERRIMACK,33013,rural,188.0,81.5,34.0,18.0,67.14,5.0,149452,36138,24.18
210064,LEVINDAL HEBREW GER. CTR. & HOSPT.,2434 W. BELVEDERE AVENUE,,BALTIMORE,MD,21215,BALTIMORE CITY,24510,urban,120.0,81.47,22.0,,,,614700,117938,19.19
140091,CARLE FOUNDATION HOSPITAL,611 W. PARK STREET,,URBANA,IL,61801-2595,CHAMPAIGN,17019,urban,391.0,81.44,72.0,,,,209448,36263,17.31
410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,,PROVIDENCE,RI,02901,PROVIDENCE,44007,urban,622.0,81.38,115.0,137.0,80.68,26.0,634533,131509,20.73
240038,UNITED HOSPITAL,333 SMITH AVENUE NORTH,,SAINT PAUL,MN,55102,RAMSEY,27123,urban,336.0,81.3,62.0,21.0,65.95,7.0,541493,106074,19.59
110087,GWINNETT HOSPITAL SYSTEM  INC,1000 MEDICAL CENTER BLVD,1190,LAWRENCEVILLE,GA,30046-7694,GWINNETT,13135,urban,471.0,81.28,88.0,44.0,66.23,14.0,902298,129172,14.32
150169,COMMUNITY HOSPITAL OF INDIANA  INC.,7150 CLEARVISTA DRIVE,,INDIANAPOLIS,IN,46256,MARION,18097,urban,280.0,81.27,52.0,24.0,68.18,7.0,944523,166028,17.58
110107,MEDICAL CENTER OF CENTRAL GEORGIA,777 HEMLOCK STREET,,MACON,GA,31201-,BIBB,13021,urban,594.0,81.22,111.0,77.0,100.0,0.0,153490,32662,21.28
330231,QUEENS HOSPITAL CENTER,82-68 164TH STREET,,JAMAICA,NY,11432,QUEENS,36081,urban,200.0,81.22,37.0,16.0,32.21,10.0,2298513,478116,20.8
050373,LAC+USC MEDICAL CENTER,1200 N. STATE STREET,,LOS ANGELES,CA,90033,LOS ANGELES,06037,urban,594.0,81.14,112.0,128.0,62.42,48.0,10098052,1847041,18.29
340166,ATRIUM HEALTH UNIVERSITY CITY,8800 NORTH TRYON STREET,560727,CHARLOTTE,NC,28256-5009,MECKLENBURG,37119,urban,100.0,81.13,18.0,8.0,81.47,1.0,1054314,163714,15.53
300003,MARY HITCHCOCK MEMORIAL HOSP,ONE MEDICAL CENTER DRIVE,,LEBANON,NH,03756-0001,GRAFTON,33009,rural,392.0,81.0,74.0,42.0,81.14,8.0,89811,24208,26.95
450064,ARLINGTON MEMORIAL HOSPITAL,800 W RANDOL MILL ROAD,,ARLINGTON,TX,76012,TARRANT,48439,urban,194.0,80.97,36.0,18.0,90.82,1.0,2019977,320578,15.87
190002,LAFAYETTE GENERAL MEDICAL CENTER,1214 COOLIDGE STREET,,LAFAYETTE,LA,70503,LAFAYETTE PARISH,22055,urban,362.0,80.94,69.0,40.0,80.78,7.0,240091,43283,18.03
440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PKWY,,MURFREESBORO,TN,37129,RUTHERFORD,47149,urban,287.0,80.89,54.0,68.0,74.16,17.0,307128,44977,14.64
330107,PECONIC BAY MEDICAL CENTER,1300 ROANOKE AVENUE,,RIVERHEAD,NY,11901,SUFFOLK,36103,urban,124.0,80.89,23.0,10.0,68.93,3.0,1487901,335142,22.52
360006,RIVERSIDE METHODIST HOSPITAL,3535 OLENTANGY RIVER ROAD,,COLUMBUS,OH,43214,FRANKLIN,39049,urban,695.0,80.8,133.0,88.0,74.52,22.0,1275333,213918,16.77
220002,MOUNT AUBURN HOSPITAL,330 MOUNT AUBURN STREET,,CAMBRIDGE,MA,02238,MIDDLESEX,25017,urban,193.0,80.75,37.0,10.0,65.37,3.0,1595192,328851,20.62
410010,WOMEN & INFANTS HOSPITAL,101 DUDLEY STREET,,PROVIDENCE,RI,02905,PROVIDENCE,44007,urban,247.0,80.68,47.0,,,,634533,131509,20.73
340113,CAROLINAS MEDICAL CENTER,1000 BLYTHE BLVD,32861,CHARLOTTE,NC,28232,MECKLENBURG,37119,urban,1112.0,80.67,214.0,49.0,80.48,9.0,1054314,163714,15.53
310076,ST BARNABAS MEDICAL CENTER,94 OLD SHORT HILLS ROAD,,LIVINGSTON,NJ,07039-5668,ESSEX,34013,urban,552.0,80.65,106.0,46.0,31.23,31.0,793555,149366,18.82
160082,IOWA METHODIST MEDICAL CENTER,1200 PLEASANT STREET,,DES MOINES,IA,50309,POLK,19153,urban,456.0,80.61,88.0,37.0,81.05,7.0,474274,84331,17.78
330196,NYC HEALTH + HOSPITAL / CONEY ISLAND,2601,,BROOKLYN,NY,11235,KINGS,36047,urban,292.0,80.55,56.0,22.0,25.88,16.0,2600747,482522,18.55
050104,ST. FRANCIS MEDICAL CENTER,3630 EAST IMPERIAL HIGHWAY,,LYNWOOD,CA,90262-,LOS ANGELES,06037,urban,344.0,80.51,67.0,36.0,84.04,5.0,10098052,1847041,18.29
290001,RENOWN REGIONAL MEDICAL CENTER,1155 MILL STREET,,RENO,NV,89502,WASHOE,32031,urban,637.0,80.47,124.0,216.0,78.62,46.0,450486,99403,22.07
210043,BALTIMORE WASHINGTON MEDICAL CENTER,301 HOSPITAL DRIVE,,GLEN BURNIE,MD,21061,ANNE ARUNDEL,24003,urban,272.0,80.47,53.0,30.0,55.39,13.0,567696,114222,20.12
330127,JACOBI MEDICAL CENTER,1400 PELHAM PARKWAY SOUTH,,BRONX,NY,10461,BRONX,36005,urban,326.0,80.37,63.0,32.0,29.6,22.0,1437872,246714,17.16
330208,ST. JOHNS RIVERSIDE HOSPITAL,967 NORTH BROADWAY,,YONKERS,NY,10701,WESTCHESTER,36119,urban,321.0,80.36,63.0,16.0,72.07,4.0,968815,218649,22.57
370028,INTEGRIS BAPTIST MEDICAL CENTER,3300 NORTHWEST EXPRESSWAY,,OKLAHOMA CITY,OK,73112,OKLAHOMA,40109,urban,648.0,80.24,128.0,38.0,73.27,10.0,782051,144508,18.48
520037,MARSHFIELD MEDICAL CENTER,611 ST JOSEPH AVENUE,,MARSHFIELD,WI,54449,WOOD,55141,rural,230.0,80.23,45.0,,,,73274,19153,26.14
070022,YALE-NEW HAVEN HOSPITAL,20 YORK STREET,,NEW HAVEN,CT,06504,NEW HAVEN,09009,urban,1279.0,80.21,253.0,50.0,74.04,12.0,859339,199226,23.18
360085,THE OHIO STATE UNIVERSITY HOSPITAL,660 ACKERMAN ROAD - 4TH FLOOR,ROOM 443,COLUMBUS,OH,43202,FRANKLIN,39049,urban,978.0,80.21,193.0,96.0,84.28,15.0,1275333,213918,16.77
330005,KALEIDA HEALTH,100 HIGH STREET,,BUFFALO,NY,14203,ERIE,36029,urban,904.0,80.19,179.0,70.0,83.72,11.0,919866,220731,24.0
100271,MOFFITT CANCER CENTER,12902 MAGNOLIA DRIVE,,TAMPA,FL,33612,HILLSBOROUGH,12057,urban,206.0,80.19,40.0,30.0,33.62,19.0,1378883,267324,19.39
340047,NORTH CAROLINA BAPTIST HOSPITAL,MEDICAL CENTER BLVD,,WINSTON-SALEM,NC,27157-,FORSYTH,37067,urban,796.0,80.18,157.0,109.0,127.26,-30.0,371573,78553,21.14
210033,CARROLL COUNTY GENERAL HOSPITAL,200 MEMORIAL AVENUE,,WESTMINSTER,MD,21157,CARROLL,24013,urban,153.0,80.11,30.0,12.0,53.15,5.0,167522,38157,22.78
010001,SOUTHEAST HEALTH MEDICAL CENTER,1108 ROSS CLARK CIRCLE,6987,DOTHAN,AL,36301,HOUSTON,01069,urban,327.0,80.06,65.0,40.0,82.14,7.0,104352,23959,22.96
330080,LINCOLN MEDICAL&MENTAL HEALTH CENTER,234 EAST 149TH STREET,,BRONX,NY,10451,BRONX,36005,urban,287.0,80.06,57.0,38.0,68.26,12.0,1437872,246714,17.16
330240,HARLEM HOSPITAL CENTER,506 LENOX AVENUE,,NEW YORK,NY,10037,NEW YORK,36061,urban,208.0,80.05,41.0,17.0,78.61,3.0,1632480,348073,21.32
210039,CALVERT MEMORIAL HOSPITAL,100 HOSPITAL RD,,PRINCE FREDERICK,MD,20678,CALVERT,24009,urban,68.0,79.99,13.0,4.0,90.82,0.0,91082,18645,20.47
110036,MEMORIAL HEALTH UNIV MED CENTER,4700 WATERS AVENUE,PO BOX 32,SAVANNAH,GA,31403,CHATHAM,13051,urban,525.0,79.98,105.0,20.0,85.99,2.0,287049,57526,20.04
390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,,YORK,PA,17405,YORK,42133,urban,517.0,79.94,103.0,60.0,93.0,4.0,444014,102988,23.19
310010,PRINCETON HEALTHCARE SYSTEM,ONE PLAINSBORO ROAD,,PLAINSBORO,NJ,08536,MIDDLESEX,34023,urban,206.0,79.89,41.0,24.0,25.16,17.0,826698,167133,20.22
340069,WAKEMED RALEIGH CAMPUS,3000 NEW BERN AVENUE,14465,RALEIGH,NC,27620-4465,WAKE,37183,urban,585.0,79.88,117.0,12.0,48.45,6.0,1046558,166046,15.87
330286,GOOD SAMARITAN HOSPITAL,1000 MONTAUK HIGHWAY,,WEST ISLIP,NY,11795,SUFFOLK,36103,urban,437.0,79.82,88.0,44.0,89.28,4.0,1487901,335142,22.52
100220,GULF COAST MEDICAL CENTER,13681 DOCTORS WAY,,FORT MYERS,FL,33912-,LEE,12071,urban,356.0,79.65,72.0,36.0,64.1,12.0,718679,250249,34.82
360137,UH CLEVELAND MEDICAL CENTER,11100 EUCLID AVENUE,,CLEVELAND,OH,44106-5022,CUYAHOGA,39035,urban,619.0,79.62,126.0,30.0,85.97,4.0,1253783,303138,24.18
440152,REGIONAL ONE HEALTH,877 JEFFERSON AVENUE,,MEMPHIS,TN,38103,SHELBY,47157,urban,289.0,79.52,59.0,,,,937005,175527,18.73
100001,SHANDS JACKSONVILLE MEDICAL CENTER,655 WEST 8TH STREET,,JACKSONVILLE,FL,32209-,DUVAL,12031,urban,533.0,79.51,109.0,80.0,80.28,15.0,924229,177691,19.23
230156,ST JOSEPH MERCY HOSPITAL  ANN ARBOR,5301 E HURON RIVER DR,992,ANN ARBOR,MI,48106,WASHTENAW,26161,urban,450.0,79.46,92.0,20.0,66.34,6.0,365961,67919,18.56
360180,CLEVELAND CLINIC HOSPITAL,9500 EUCLID AVENUE,,CLEVELAND,OH,44195-,CUYAHOGA,39035,urban,1280.0,79.42,263.0,64.0,91.19,5.0,1253783,303138,24.18
670041,ASCENSION SETON WILLIAMSON,201 SETON PARKWAY,,ROUND ROCK,TX,78665-8000,WILLIAMSON,48491,urban,119.0,79.41,24.0,26.0,79.18,5.0,527057,86615,16.43
110030,CARTERSVILLE MEDICAL CENTER,960 JOE FRANK HARRIS PARKWAY,,CARTERSVILLE,GA,30120,BARTOW,13015,urban,119.0,79.4,24.0,21.0,72.43,5.0,103620,19331,18.66
230038,SPECTRUM HEALTH  HOSPITALS,100 MICHIGAN NE,,GRAND RAPIDS,MI,49503-,KENT,26081,urban,1095.0,79.39,225.0,94.0,78.86,19.0,643140,120092,18.67
140258,ALEXIAN BROTHERS MEDICAL CENTER,800 BIESTERFIELD ROAD,,ELK GROVE VILLAGE,IL,60007-3397,COOK,17031,urban,257.0,79.37,53.0,36.0,70.84,10.0,5223719,1026327,19.65
360179,BETHESDA HOSPITAL,619 OAK STREET,,CINCINNATI,OH,45206,HAMILTON,39061,urban,365.0,79.34,75.0,38.0,58.18,15.0,812037,172217,21.21
140187,ST. ELIZABETH HOSPITAL,1 SAINT ELIZABETH BLVD,,OFALLON,IL,62269,ST. CLAIR,17163,urban,128.0,79.28,26.0,16.0,101.04,-1.0,263463,56712,21.53
210051,DOCTORS COMMUNITY HOSPITAL,8118 GOOD LUCK ROAD,,LANHAM,MD,20706,PRINCE GEORGES COUNTY,24033,urban,190.0,79.24,39.0,22.0,66.26,7.0,906202,164145,18.11
450011,ST. JOSEPH REGIONAL HEALTH CENTER,2801 FRANCISCAN DRIVE,,BRYAN,TX,77802,BRAZOS,48041,urban,209.0,79.21,43.0,20.0,74.07,5.0,219193,27203,12.41
140288,ADVOCATE GOOD SAMARITAN HOSPITAL,3815 HIGHLAND AVENUE,,DOWNERS GROVE,IL,60515-,DUPAGE,17043,urban,243.0,79.21,50.0,55.0,38.5,33.0,931743,195042,20.93
